b	d̪	ɖ	ɟʝ	ɡ	5/5	1.0
b̤	d̪̤	ɖ̤	ɟ̤ʝ	ɡʱ	5/5	1.0
	z				1/5	0.47157521944609754
p	t̪	ʈ	cç	k	5/5	1.0
	s				1/5	0.600135084591146
pʰ	t̪ʰ	ʈʰ	cçʰ	kʰ	5/5	1.0
4/6	6/6	4/6	4/6	4/6
0.7762496950407757	1.0	0.9500227250121117	0.8356411094189802	0.8205981189569515
