f	fʷ	-	s	sʷ	ʃʷ	-	-	ʃ	6/6	1.0
v		-	z	zʷ		-	-	ɣ	4/6	0.9942764350156771
ɱv	-	-	nz	-	-	nzʷ	-		3/4	0.93664372520418
ɱf	-	ɱfʷ	ns	-	-	nsʷ	n̠ʃʷ	n̠ʃ	6/6	1.0
4/4	1/2	1/1	4/4	2/2	1/2	2/2	1/1	3/4
1.0	0.9721589332776838	1.0	1.0	1.0	0.5422640305835951	1.0	1.0	0.9998297668153313
