b	d	ɡb	ɟ		4/5	0.7356195923327364
p	t	kp	c	k	5/5	1.0
v		-			1/4	0.27435220336695965
f	s	-			2/4	0.80465778484197
4/4	3/4	2/2	2/4	1/4
1.0	0.915115113892998	1.0	0.8169284772664792	0.6066135418137353
