b	d	d̠ʒ	ɡb	ɡ	5/5	1.0
ɓ	ɗ	-	-		2/3	0.8038629283657579
v		z	-		2/4	0.679217665409823
p	t		kp	k	4/5	0.8223683312951129
f		s	-		2/4	0.6996525911823187
5/5	3/5	3/4	2/2	2/5
1.0	0.9036548980213532	0.6037415953912731	1.0	0.813686642648233
