t̪s̪	t̠ʃ	ʈʂ	3/3	1.0
t̪s̪ʰ	t̠ʃʰ	ʈʂʰ	3/3	1.0
n̪t̪s̪	n̠t̠ʃ	ɳʈʂ	3/3	1.0
n̪t̪s̪ʰ	n̠t̠ʃʰ	ɳʈʂʰ	3/3	1.0
4/4	4/4	4/4
1.0	1.0	1.0
