p	t	ts	t̠ʃ	k	q	6/6	1.0
		s	ʃ			2/6	0.5167345632424863
1/2	1/2	2/2	2/2	1/2	1/2
0.6996593026933636	0.8562298606560238	1.0	1.0	0.8015111859575497	0.5163737779464461
