pʼ	t̪ʼ|tʼ	kʼ	kʷʼ	qʼ	qˤʼ	qʷʼ	qʷˤʼ	8/8	1.0
b	d̪|d	ɡ	ɡʷ	ɢ	ɢˤ	ɢʷ	ɢʷˤ	8/8	1.0
pʰ	t̪ʰ|tʰ	kʰ	kʷʰ	qʰ	qˤʰ	qʷʰ	qʷˤʰ	8/8	1.0
3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
