b	d̪	ɖ	ɡ	ɡʷ	5/5	1.0
	t̪	ʈ	k	kʷ	4/5	0.6757097173382269
1/2	2/2	2/2	2/2	2/2
0.3520981260077749	1.0	1.0	1.0	1.0
