b	d̪	ɖ	ɟ	ɡ	ɡʷ	6/6	1.0
p	t̪		c	k	kʷ	5/6	0.9345606035994032
v	ð					2/6	0.6999592915484434
3/3	3/3	1/3	2/3	2/3	2/3
1.0	1.0	0.1686393980397731	0.9447207101374923	0.9376568988463825	0.940669772925532
