	labial:+;coronal:-;dorsal:-	labial:-;coronal:+;dorsal:+	count	markedness_count
periodicGlottalSource:+;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	β	ʝ	2/2	1.0
	1/1	1/1
	1.0	1.0
