p	t	t̠ʃ	tʲ	k	5/5	1.0
		s			1/5	0.5142826382807456
1/2	1/2	2/2	1/2	1/2
0.6996354507459577	0.8562298606560238	1.0	0.33816647110189274	0.7667772553263288
