b	d	ɟ	ɡ	4/4	1.0
p	t	c	k	4/4	1.0
	s			1/4	0.6172292645319258
2/3	3/3	2/3	2/3
0.8420121574280209	1.0	0.8666613508683059	0.8671695102211161
