variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-2329.8843186875,-2330.8462,58.38362828252509,57.49144737000006,-2424.8451349999996,-2231.3158850000004,1.004604289544027,1001.3745521213306,1937.4982512644983
z_std[1],0.01106172574060625,0.0069845242999999994,0.8860005355753187,0.88499397643818,-1.4255702349999997,1.4807247049999985,1.0007956146649377,17315.497217354383,6228.039333058301
z_std[2],0.034959386069047,0.0325630005,0.9009088848213885,0.898535652987,-1.4161080299999997,1.492338329999999,1.000750611076667,19389.239140689206,5622.4810105866845
z_std[3],0.0540772602684605,0.0491254505,0.8389987183481338,0.8407224969843001,-1.3354634699999999,1.4153712449999993,0.9998698134584714,15623.366076155298,6334.995612354153
z_std[4],0.1439914867862626,0.14131386499999998,0.891954520058478,0.899273965548,-1.2946008,1.6233139849999998,0.999963080527942,17167.774105813063,6464.115104917448
z_std[5],-0.03954754951496425,-0.028512856,0.9706622215904316,0.9938620753235999,-1.6388636550000002,1.5457718649999992,0.9999822803523206,19695.8844194975,5383.962866028638
z_std[6],-0.03788213766626375,-0.0386466825,0.9289093904630836,0.9347367493799998,-1.5889642549999998,1.49004002,1.000134059931062,18613.95397380593,5290.46114972337
z_std[7],0.080954033438755,0.08218056800000001,0.9695947010387952,0.9670774815450001,-1.49323501,1.678727575,1.0006401989386788,18439.71105888731,6112.790978621067
z_std[8],-0.073929623339515,-0.07036790100000001,0.9537609701462418,0.9557474375189999,-1.6190280400000001,1.4811054750000001,0.9997217839676074,18582.006146543456,6408.6545189971075
z_std[9],-0.01813961919103375,-0.0150588805,0.8926281665188655,0.9154059063449999,-1.4870098150000002,1.4572472649999977,1.0009432676291203,17721.427002695473,6168.192267583265
z_std[10],-0.0114275214426905,-0.00890536785,0.9091420069300087,0.9263005626419999,-1.50576604,1.4841949549999989,1.0007473899327555,16913.101865433317,6138.485607547468
z_std[11],0.25912825742714,0.262448225,0.8516521091943279,0.847423032813,-1.14155403,1.67159947,1.0008261261700448,16778.754992282084,5506.14509957282
z_std[12],0.25174428739590377,0.246963185,0.8524490255146784,0.8545331895239999,-1.144625425,1.6411995149999994,1.0003606813608763,18552.862053163786,6010.021733146081
z_std[13],0.3314887751692,0.32491397,0.8159364589883544,0.8148102287219999,-1.01300944,1.68234676,1.0003976386957534,17934.876980736608,5440.009576725117
z_std[14],0.08108700703193625,0.0846297115,0.9003692790325255,0.9019192301048999,-1.4153788699999998,1.5532989449999979,1.0001481170053315,18496.70928430211,5517.338746424985
z_std[15],0.08683681462936138,0.085446144,0.9143769752346996,0.9003530967144,-1.43884121,1.590168454999999,1.0001977891742178,20087.729681655397,5430.028560049247
z_std[16],0.07777727796916376,0.0639236425,0.919502094270785,0.8991883639304998,-1.42621667,1.6050203149999995,1.0015489941469098,20095.34499954421,4901.577737537169
z_std[17],0.1741979865661775,0.168104325,0.9038571807921418,0.887962016655,-1.34229741,1.6893026399999997,1.0009013439974457,22909.702728995566,5956.068722030909
z_std[18],0.0023884358389034996,0.004389892899999999,0.9884326862054887,1.00380376244946,-1.628213795,1.6105119749999994,1.0009658717171577,19242.88261227392,5443.523339616294
z_std[19],0.0050971189444987495,0.0013811334999999998,1.0126471543401208,1.0048279542419998,-1.64733987,1.6764234149999995,0.9998476193924279,17513.007428430046,5092.3697415712595
z_std[20],0.05932368085383,0.063375932,0.9609049648982322,0.9510227219388,-1.515357785,1.6220840999999988,1.0002722090885903,22079.029923788225,5402.316608585644
z_std[21],0.0612658975395315,0.0594526575,0.9916212307068107,0.9965652576494999,-1.56762051,1.6850730899999997,1.0017094965345628,21113.0918377109,5667.506132299799
z_std[22],0.06690657629190624,0.0627503855,0.9915945873477414,0.9839686699562998,-1.552951625,1.7205284749999996,1.0014231052534082,22461.566227156472,5216.586867704071
z_std[23],-0.011380521243546248,-0.020260446,0.9620708301036862,0.9623809442603999,-1.5683678349999999,1.5795973849999985,1.0007043339304011,18272.664399175068,5305.144145976223
z_std[24],0.06570219941204579,0.0734701385,0.8809616728008601,0.8819209353758999,-1.3917969899999998,1.4962651849999997,1.00106327050952,19895.354443011085,5534.74813474867
z_std[25],0.324835989650524,0.33248195999999997,0.8760243490918048,0.867720568113,-1.11818774,1.7835874799999996,1.0008105079660086,18777.644437665018,5577.514931809624
z_std[26],-2.4874137755260626,-2.49299025,0.8872888501879693,0.8644451266499998,-3.9261853600000003,-1.0018859350000053,1.0017654142377175,13206.736103071938,5418.782466983168
z_std[27],0.14441219030016375,0.151648155,0.8177066362103299,0.8330866837019998,-1.20547132,1.4927703199999978,1.0001977535261113,20599.589495508775,5516.362767906212
z_std[28],0.089288179871295,0.0856680695,0.8397390724058335,0.8277793908300001,-1.293598095,1.4852836499999995,1.0001227324201492,20920.02978518221,5429.289225399206
z_std[29],0.06235984956682375,0.0730277315,0.8568280271680325,0.8527727525078999,-1.340417775,1.44437669,1.002126520460662,18846.296724962904,5524.065263871363
z_std[30],0.06687233540872875,0.07127099149999999,0.8578284118097311,0.8611051646589,-1.333192255,1.4810571899999991,1.0014967830287131,18894.568136998987,5585.810728424139
z_std[31],0.3828277834853829,0.383545055,0.9219140165205677,0.8984902483619999,-1.15132665,1.906527464999999,1.0013564419892165,19156.15411021907,5936.611291769695
z_std[32],-1.0689889595443924,-1.0724103,0.9783538868366837,0.9546434713199997,-2.688812625,0.5588468569999988,1.0011066388291259,19255.97939202701,5367.103825543375
z_std[33],0.2695293643957425,0.28006862,0.9621894009301399,0.948796423092,-1.318846225,1.8438228600000002,1.0002507848230042,17555.50302908558,5625.799273258013
z_std[34],0.32683241668658,0.32842525,0.880217135783391,0.854946442035,-1.1455966400000002,1.7767386299999999,1.0009380222792272,17049.216475547408,5680.5966448770905
z_std[35],0.0859375519132975,0.07661022,0.9307771250793987,0.944356013853,-1.41769887,1.588238139999999,1.0005334586060854,19623.2067659639,5678.650174430311
z_std[36],0.08293676035166175,0.0874880785,0.9519233867154758,0.9597274942689001,-1.474384545,1.6337565299999992,1.0021344820244806,20578.519052967564,5672.088765564546
z_std[37],0.12803345457066087,0.12184652000000001,0.8333626967369374,0.8146342366889999,-1.2514356400000002,1.5042525749999998,1.002016360560761,19348.939694588396,5143.5212545126815
z_std[38],0.14451080286939874,0.145810355,0.8456852325583025,0.8458436635109999,-1.23134762,1.522220939999999,1.0006165267502212,19922.627769765953,5330.473530532814
z_std[39],0.0931712035502925,0.101618925,0.8904260899182904,0.8894178557249998,-1.3768611249999996,1.5406124549999987,1.0018569722099668,19680.91775730134,5181.027995127473
z_std[40],0.03194814387466,0.026151101500000003,0.8840961901137632,0.9051500556861,-1.418538135,1.4870581899999997,1.0003791598623495,19661.608455510646,5956.50697129691
z_std[41],0.02085147283774875,0.0136947805,0.941030384443534,0.9374363126792999,-1.5230854299999999,1.5667094449999996,1.000503583407254,17483.84856151902,5767.773170117279
z_std[42],0.117503701445477,0.13063757,0.9342007844220093,0.9303684612179999,-1.42283594,1.6324072699999967,1.0005936949720087,19677.43958607132,5696.336482507443
z_std[43],0.05719314373675887,0.064136942,0.8610079566682179,0.887960445099,-1.3425897949999999,1.475260555,1.0002090656953846,19649.009387566155,5304.226308368549
z_std[44],0.033502331712741626,0.0314639425,0.9478318578162571,0.9520542735059999,-1.52457326,1.5919956699999995,1.0005268342813602,17326.688065352995,5696.299267631231
z_std[45],-0.005040345100471,-0.0089109463,0.9333722547850467,0.9121233484019999,-1.518903995,1.5465751349999988,1.0002734164613687,18189.100928811837,5478.289140289625
z_std[46],0.02000169728666575,0.027030923999999998,0.9302140760672677,0.9346483404593998,-1.51522371,1.5489002199999984,1.000228962962739,20624.57758068047,6172.9505336039065
z_std[47],0.16575459454281624,0.176741635,0.9835579270392538,0.9959827922939998,-1.457147625,1.7869061249999993,1.0014129245108037,18672.93169912118,5349.699352276681
z_std[48],0.026750081534764637,0.0390669425,0.9754582577255055,0.9518264757224999,-1.5942245750000001,1.6211618899999996,1.0001381254093449,19220.910701757937,5915.339503671424
z_std[49],0.07962899485877087,0.0925743255,1.0100741889473488,1.0084619113653,-1.5834589,1.7391297449999994,1.000120452312455,19893.664996308296,5403.616468123983
z_std[50],0.01894764396348,0.0160813555,0.904136656759022,0.882717222786,-1.4505007049999998,1.4808661399999987,1.0003885553103835,18641.8450034412,5676.627796566766
z_std[51],0.04532749347197,0.0476414045,0.8976149947771703,0.908490200037,-1.4235605550000001,1.4910245449999986,1.0003498509532642,20839.818960195716,5897.558540525607
z_std[52],0.1728954301151389,0.17021784,0.8770347306999766,0.8775749136419999,-1.2810533749999997,1.6032855099999994,1.0014480166224913,18281.656030854556,5431.904296265594
z_std[53],0.07671887691174438,0.072863698,0.8373967508699423,0.8337932953098,-1.30679041,1.4504021899999997,1.0012062156686115,19098.84781573719,5245.523408572963
z_std[54],-2.6315160239148,-2.6370363,0.880881584565539,0.8617348597199997,-4.074701950000001,-1.1908509300000003,1.0010909667767491,12458.607371912723,5374.159204299551
z_std[55],0.5474560048379039,0.5471760800000001,0.8710852265263623,0.8639863657319998,-0.895402952,1.9770318649999996,1.0006794769863707,18263.798633503975,5788.839470638232
z_std[56],0.085779811275615,0.085102429499999993,0.8239662090481571,0.8389748362737001,-1.242356935,1.4547060549999997,1.0001252146216943,22318.488684524345,5372.822245609853
z_std[57],0.0968862684239425,0.10045662,0.796361938197359,0.7943833439849999,-1.224736145,1.3982244399999995,0.9999179981262991,18971.560269808127,5756.082249732519
z_std[58],0.19572242666888126,0.204921625,0.8174193818977831,0.8165113194839999,-1.15451518,1.5392365849999994,1.000959198862952,16628.332987155853,5716.435595188219
z_std[59],0.276912745527165,0.28401566,0.8724954633191035,0.879056661147,-1.15711326,1.6976564049999996,1.00183062707997,21332.176827897496,5424.8490089120305
z_std[60],0.24481188582323124,0.23828662,0.8728964668393306,0.8619389470229999,-1.1840513649999997,1.685606204999999,1.0011563849862144,19673.679413889236,6323.169018463156
z_std[61],0.06179557644173625,0.060638530499999996,0.885936747107233,0.8863952412986998,-1.375927905,1.5251450649999994,1.000882312920095,19213.858001159308,5948.676161954978
z_std[62],0.05044248277630638,0.0516627685,0.8913818046325749,0.8919054902499002,-1.430652695,1.52157375,1.0014273414534116,19995.080885721054,5680.808864478507
z_std[63],0.11322942053393137,0.115519075,0.8111979953127917,0.8183201063099999,-1.225662595,1.4103690349999973,1.0008571010581082,18497.553956982483,5485.405080723887
z_std[64],0.08219464245075375,0.0818237585,0.805492501236766,0.808384877538,-1.236144355,1.410943809999999,1.0003113843039755,17080.77983852579,5087.712217085214
z_std[65],-1.8493221926990961,-1.8437798,0.961175781137885,0.9432147009599999,-3.431038315,-0.2554053565000002,1.000387090823668,12067.624566994378,5964.19548459381
z_std[66],0.25663848894574426,0.25299689999999997,0.973835070825178,0.9793535355659999,-1.351474685,1.867468784999999,1.0009961630493214,20405.664056269034,4967.96691462755
z_std[67],0.10197004925425625,0.109898705,0.9707943546131095,0.976843538244,-1.518125065,1.7122218499999993,1.0003385605780122,22633.183077330832,4718.65434886619
z_std[68],0.14153566621199087,0.14675078,0.9637218256383995,0.9936061770809999,-1.4256586850000001,1.6894956749999992,1.0025031817315913,19384.24486130705,5461.906665950058
z_std[69],0.2852533918423045,0.28243467,0.9627368024030524,0.9521710060169999,-1.2791136399999998,1.859864429999999,1.0015852989411058,19701.97148105565,5159.063725514433
z_std[70],0.127257803014029,0.139621685,0.9711828765623262,0.977488684221,-1.490423855,1.7098430149999997,1.001155996276222,20000.463711783043,5382.8219498618355
z_std[71],0.1267984471392601,0.13048936,0.957394986669412,0.9278181890669999,-1.422519975,1.705301889999999,1.0007299638556413,21228.961228424676,5430.991737039967
z_std[72],0.08964732345132125,0.103723995,0.9534350822271295,0.96306248955,-1.472526235,1.6424209099999987,1.0000152414183672,19959.406733343694,5876.127585472286
z_std[73],0.09273100175393227,0.08554265999999999,0.9296218820675537,0.9263886364949999,-1.4421019499999999,1.6172604499999996,1.0026971974784764,18236.901241585583,5568.7786525621705
z_std[74],0.1473681785134349,0.14146869499999998,0.9149211122054425,0.9311033786249999,-1.353735135,1.660070069999999,1.0012454144013687,18502.690330894744,5541.616472813583
z_std[75],0.155253005303145,0.15705499,0.9627667038341468,0.981162433587,-1.4448247699999999,1.7107506649999997,1.0005249623560957,19877.95051754485,6001.075039309434
z_std[76],-0.0024600252720462503,-0.0132426805,0.9729397747457147,0.9900935796632999,-1.58290237,1.587169355,1.0001205694667756,19327.382195216833,5551.469985840469
z_std[77],0.050232576813344997,0.055522089499999996,0.9187558635572852,0.9186073660679999,-1.459063775,1.5478839249999996,1.0011710023487992,20033.395154681522,5992.742517053722
z_std[78],0.23399660799973,0.22442941500000002,0.9267254400071216,0.922531734138,-1.284569065,1.7642198599999994,1.0006610186789788,17371.111246624405,5588.750226459482
z_std[79],0.12319322268329876,0.129582395,0.9338587341870276,0.936640837734,-1.4104858949999999,1.658377464999999,1.0009780659571577,19045.04463014713,5862.009997948355
z_std[80],-0.1249058606299225,-0.13220648000000002,0.9389972890854689,0.9518578290059999,-1.6447270149999997,1.4153790649999967,1.0005786033154407,19774.934112259863,5900.36754552825
z_std[81],0.14334341029326125,0.13703045,0.9075577549528777,0.911594430852,-1.34615812,1.6146123649999995,1.0009793076607933,19907.828976240293,6054.457173050834
z_std[82],-0.11320260196278062,-0.11737369,0.9413358220698708,0.967583129688,-1.64563825,1.42212385,0.9997501851066171,20575.48635931402,5698.841197968117
z_std[83],-0.13272740205533876,-0.12103665,0.9139340527043892,0.891347148279,-1.6436432199999997,1.3847642449999995,1.0010365943594899,19059.857557373172,4962.24766705537
z_std[84],0.18860727751649006,0.18272115,0.9092445284971277,0.914530075221,-1.286431755,1.677441879999999,1.0003438541269833,18901.96377281896,5978.636252228894
z_std[85],0.07321240377847126,0.0770783015,0.9356340073938919,0.9290773441971001,-1.46571659,1.6214059449999998,0.9996800862852316,20686.912662347804,4964.786113962411
z_std[86],0.014802041185709375,0.0102879915,0.9335623451909049,0.914775675324,-1.53916069,1.5562383699999998,1.0010250772966778,20159.98772578701,5148.248477739615
z_std[87],0.06226689510520137,0.06586982599999999,0.911599605496702,0.9029947578120001,-1.443561515,1.5709463299999982,1.0008906081324547,20407.318213020273,5830.11275110693
z_std[88],0.05841917315595563,0.0504301835,0.9331113562183521,0.9219815464671,-1.471772995,1.6099104749999968,1.000264687022776,18332.183975629057,5201.408139178279
z_std[89],0.01893960546976,0.0073678432500000005,0.9200869251551893,0.9043449812764499,-1.4902946299999997,1.5595269099999995,1.0005091327909996,19356.671124219574,5230.448671876495
z_std[90],0.010622176719525,0.020303645500000002,0.9298402026090428,0.9457956999959999,-1.52964594,1.5386806449999992,1.0000222837168904,20122.256257526955,5738.782382552646
z_std[91],0.0500353540303825,0.047400439,0.92574442267909,0.9156628038599999,-1.4784407,1.577031889999997,1.0022931641412898,20559.951856126256,5590.637797802218
z_std[92],0.05782874779767187,0.0689072945,0.9312642426250103,0.927179833398,-1.5077747799999999,1.5850316749999998,0.9997021588739654,19697.554998206724,5302.1433680708
z_std[93],0.05018711319260375,0.0555646755,0.951543301132992,0.9511392713487,-1.5121448149999999,1.625289975,1.0014842704067635,19154.36572038019,5580.585611950956
z_std[94],-0.085170681540375,-0.0855620025,0.9840248305406122,0.9739050695219998,-1.7258251299999998,1.5500131349999995,0.9999865981664227,18831.236199098756,5628.955588364199
z_std[95],-0.082030221084625,-0.0740661455,0.9790314018336794,0.9892938933927,-1.67537647,1.5135343999999988,1.0002412230246822,20430.322622831554,5814.660899634727
z_std[96],0.2220003947134175,0.215725525,0.958371636371238,0.952137714234,-1.3520252849999999,1.7725712149999984,1.0001714411300255,18318.388234907252,5704.057157543825
z_std[97],-0.0528482109853825,-0.057687833,0.9579404615495712,0.9631216111901999,-1.605118665,1.5335910099999996,1.000108029538502,17948.126715714945,5662.010661085857
z_std[98],-0.05767549083983875,-0.064587125,0.9630476481026883,0.971342098902,-1.6366989950000002,1.5204201199999992,0.9999430021307885,20056.173710265753,5864.300467888355
