	labiodental:0;coronal:+;lateral:-;strident:+;distributed:+;dorsal:-;high:0;back:0;round:0	labiodental:0;coronal:+;lateral:+;strident:-;distributed:-;dorsal:-;high:0;back:0;round:0	labiodental:0;coronal:-;lateral:-;strident:0;distributed:0;dorsal:+;high:+;back:-;round:0	labiodental:0;coronal:-;lateral:-;strident:0;distributed:0;dorsal:+;high:-;back:+;round:0	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	s̻	ɬ	x	χ	4/4	1.0
	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0
