p	t̪	ts̪	ʈʂ	k		5/6	0.9584031297508679
β	ð	z	ʐ	ɣ	ɣʷ	6/6	1.0
	θ		ʂ	x		3/6	0.28330727598904143
2/3	3/3	2/3	3/3	3/3	1/3
0.7383515383118822	1.0	0.453887042677241	1.0	1.0	0.07477541894364721
