b	d̪	d̪z̪	d̠ʒ	ɖʐ	ɟ	ɡ	7/7	1.0
		s̪	ʃ	ʂ			3/7	0.508311152932973
		s̪ʼ		ʂʼ	ɕʼ		3/7	0.5236701170893279
pʰ	t̪ʰ	t̪s̪ʰ	t̠ʃʰ	ʈʂʰ	cʰ	kʰ	7/7	1.0
pʼ	t̪ʼ	t̪s̪ʼ	t̠ʃʼ	ʈʂʼ	cʼ	kʼ	7/7	1.0
3/5	3/5	5/5	4/5	5/5	4/5	3/5
0.6418283951024902	0.6806866449066504	1.0	0.9938144267079837	1.0	0.7648546700068823	0.688431424826063
