b			d		ɡ	ɡʲ		ɟ	5/9	0.9435372194019347
	v			z					2/9	0.3551626432884386
p			t				kʷ	c	4/9	0.6878897673159612
ɸ	f	ɬ		s				ʃ	5/9	0.7792667250764013
			tʰ		kʰ	kʲʰ		t̠ʃʰ	4/9	0.6807914785745174
pʼ			tʼ	tsʼ	kʼ	kʲʼ			5/9	0.6659696821418016
4/6	2/6	1/6	4/6	3/6	3/6	3/6	1/6	4/6
0.8529676996630269	0.9935139814889719	0.5780544601446944	0.9387187211302197	0.6902495132739718	0.40273566626659246	0.5378363801682992	0.3548677026996476	0.828367993252061
