pʼ	tʼ		kʼ	kʲʼ		4/6	0.8786251493239752
b	d	ɟ	ɡ	ɡʲ		5/6	0.9781903553329363
p	t	c			kʷ	4/6	0.6837478677993493
	tʰ		kʰ	kʲʰ		3/6	0.647219727820768
3/4	4/4	2/4	3/4	3/4	1/4
0.8910121399293736	1.0	0.8224233287897993	0.4926597777880964	0.6657673179546914	0.48866602007488974
