v		z	ʒ	ʁ	4/5	0.924616888552083
pʰ	tʰ			kʰ	3/5	0.8005016713853615
f		s	ʃ	χ	4/5	0.8988828031064121
p͉	t͉	ts	t̠ʃ	k͉	5/5	1.0
4/4	2/4	3/4	3/4	4/4
1.0	0.9034423347639959	0.9265925339378784	0.9155475058636333	1.0
