v	z̪	ʒ	vʲ	zʲ	ʒʲ		6/7	0.9586880086589554
f	s̪	ʃ	fʲ	sʲ	ʃʲ	ç	7/7	1.0
2/2	2/2	2/2	2/2	2/2	2/2	1/2
1.0	1.0	1.0	1.0	1.0	1.0	0.7390282739435193
