b	d	d̠ʒ	ɡ	4/4	1.0
β			ɣ	2/4	0.5179806591948745
	t		k	2/4	0.6103292076247064
ɸ		s		2/4	0.6996540208688139
3/4	2/4	2/4	3/4
0.4975969075594287	0.9036894656578184	0.4991975467553683	0.8754418110200178
