b	d			ɡ	3/5	0.8823982242442907
f		s	ʃ	x	4/5	0.901043083704671
p	t	ts	t̠ʃ	k	5/5	1.0
3/3	2/3	2/3	2/3	3/3
1.0	0.9259297106463319	0.9185856923172359	0.8300249876283463	1.0
