	bʷ	d	dʷ	dʷʲ	ɡ	ɡʷ	6/7	0.6940595319709569
p	pʷ	t	tʷ	-	k	kʷ	6/6	1.0
1/2	2/2	2/2	2/2	1/1	2/2	2/2
0.6479018739922252	1.0	1.0	1.0	1.0	1.0	1.0
