b	bʷ	d̪	dʲ	ɡb	ɡ	ɡʲ	7/7	1.0
p	pʷ	t̪		kp	k	kʲ	6/7	0.9939572506300531
2/2	2/2	2/2	1/2	2/2	2/2	2/2
1.0	1.0	1.0	0.35148499291846225	1.0	1.0	1.0
