b	d	d̠ʒ	ɡb	ɡ	5/5	1.0
v	z	ʒ	-		3/4	0.7554035777741186
p	t	t̠ʃ	kp	k	5/5	1.0
f	s	ʃ	-		3/4	0.801866792995265
4/4	4/4	4/4	2/2	2/4
1.0	1.0	1.0	1.0	0.8231799477121992
