b	d̪	dz	ɖ	ɡ	5/5	1.0
v					1/5	0.2751024811708127
p	t̪	ts	ʈ	k	5/5	1.0
		s			1/5	0.5392260174806939
3/4	2/4	3/4	2/4	2/4
0.851958288975904	0.7561293592417255	0.8945633698453868	0.9500227250121117	0.8231799477121992
