b	d	bʲ	dʲ	ɡ	5/5	1.0
p	t	pʲ	tʲ	k	5/5	1.0
pʰ	tʰ	pʲʰ	tʲʰ	kʰ	5/5	1.0
3/3	3/3	3/3	3/3	3/3
1.0	1.0	1.0	1.0	1.0
