β	ð			ɣ		3/6	0.803329957689344
f	s	ʃ	ʂ	x	xʷ	6/6	1.0
2/2	2/2	1/2	1/2	2/2	1/2
1.0	1.0	0.784333365145307	0.7852344022042395	1.0	0.8258323940163383
