p	-	ʈ	kp	k	t̠ʃ	5/5	1.0
b	-	ɖ	ɡb	ɡ	d̠ʒ	5/5	1.0
ɓ	-	ɗ	-		ʄ	3/4	0.9221228927369235
f	-	θ	-		s	3/4	0.8567556366831025
mb	-	ɳɖ	ŋmɡb	ŋɡ	n̠d̠ʒ	5/5	1.0
v	ɱð	ð	-		z	4/5	0.8135502176301422
6/6	1/1	6/6	3/3	3/6	6/6
1.0	1.0	1.0	1.0	0.8143813979732836	1.0
