p	t		k	3/4	0.8224239024767607
b	d	d̠ʒ	ɡ	4/4	1.0
ɓ	ɗ	-		2/3	0.8038629283657579
		s		1/4	0.5160654849487412
mb	nd	n̠d̠ʒ	ŋɡ	4/4	1.0
4/5	4/5	3/4	3/5
0.8403997277463	0.9249593119009846	0.5576126104717808	0.8589781346437548
