dz	d̠ʒ	dzʷ	3/3	1.0
ts	t̠ʃ		2/3	0.9918691283016351
tsʰ	t̠ʃʰ	tsʷʰ	3/3	1.0
3/3	3/3	2/3
1.0	1.0	0.36360229699338775
