b	d̪		ɡ	3/4	0.928607680795561
ɓ				1/4	0.3923150437830033
p	t̪	c	k	4/4	1.0
3/3	2/3	1/3	2/3
1.0	0.9729893352972586	0.5392841485758026	0.9942958712195662
