b	d̪	d		ɟ	ɡ	5/6	0.9735588040626495
p	t̪	t	ʈ	c	k	6/6	1.0
2/2	2/2	2/2	1/2	2/2	2/2
1.0	1.0	1.0	0.8174519143642547	1.0	1.0
