	labial:-;coronal:+;lateral:+;strident:-;dorsal:-	labial:-;coronal:+;lateral:-;strident:+;dorsal:-	labial:-;coronal:-;lateral:-;strident:0;dorsal:+	labial:-,+;coronal:-;lateral:-;strident:0;dorsal:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	ɬ	s	x	xʷ	4/4	1.0
	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0
