b	d	ɖ	d̠ʒ	ɡb	ɡ	6/6	1.0
ɓ			-	-		1/4	0.406527284410672
v			z	-		2/5	0.6733320696074879
p	t		t̠ʃ	kp	k	5/6	0.9574974437250965
f			s	-		2/5	0.6962053867778408
5/5	2/5	1/5	4/4	2/2	2/5
1.0	0.8676949351467883	0.16295160841826856	1.0	1.0	0.813686642648233
