	-	d	ɡ	ɟ	3/4	0.6751717660494394
p	-	t	k	c	4/4	1.0
β	v	z	ɣ		4/5	0.7456846793498817
	f	s		ʃ	3/5	0.821799228730729
2/4	2/2	4/4	3/4	3/4
0.6385950834920442	1.0	1.0	0.8735722486245172	0.8419105167455279
