b	d	dz	d̠ʒ	ɖ		ɡ		6/8	0.975144141039833
v		z	ʒ		ʐ	ɣ		5/8	0.8339558445817056
p	t	ts	t̠ʃ	ʈ	ʈʂ	k	q	8/8	1.0
f		s	ʃ		ʂ	x		5/8	0.829637874495476
4/4	2/4	4/4	4/4	2/4	3/4	4/4	1/4
1.0	0.8917219215414259	1.0	1.0	0.9500227250121117	0.9253734908601073	1.0	0.5559788356559817
