v	z	ɣ	ɣʷ	4/4	1.0
v̤			-	1/3	0.5215650230511789
f	s			2/4	0.7638675507047273
3/3	2/3	1/3	1/2
1.0	0.9998572150776338	0.2955574999734467	0.17416760598366177
