b		d	ɡ		3/5	0.9913333107925785
	z̺	z		ʑ	3/5	0.5647034957258598
f	s̺	s		ɕ	4/5	0.8489596048043995
p		t	k	tɕ	4/5	0.9980052653835242
3/4	2/4	4/4	2/4	3/4
0.9245876636004398	0.7086852426455463	1.0	0.83448482417413	0.8274441675682094
