b		ɡ	2/3	0.6772096498136061
	ɗ		1/3	0.39723957971642204
p	t	k	3/3	1.0
	ð	z	2/3	0.7577185801085503
	θ	ʃ	2/3	0.8425373413526146
2/5	4/5	4/5
0.7507667863510555	0.7549828928714705	0.9937525576354159
