b	d	d̠	3/3	1.0
p	t		2/3	0.9997560081584717
β			1/3	0.349746781919556
	s		1/3	0.7720552891115298
3/4	3/4	1/4
0.8518059816080514	0.9129941786271224	0.19634341169445843
