	labiodental:0;coronal:+;strident:-;distributed:+;dorsal:-;round:0	labiodental:0;coronal:+;strident:+;distributed:-;dorsal:-;round:0	labiodental:0;coronal:-;strident:0;distributed:0;dorsal:+;round:0	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	θ	s	x	3/3	1.0
	1/1	1/1	1/1
	1.0	1.0	1.0
