b	d	bʲ	dʲ	ɡ	ɡʲ	6/6	1.0
pʰ	tʰ		tʲʰ	kʰ	kʲʰ	5/6	0.9967738126706333
2/2	2/2	1/2	2/2	2/2	2/2
1.0	1.0	0.7006123362828747	1.0	1.0	1.0
