ts	t̠ʃ	ʈʂ	t̠ʃʷ	4/4	1.0
tsʰ	t̠ʃʰ	ʈʂʰ	t̠ʃʷʰ	4/4	1.0
2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0
