	labiodental:0;anterior:+;distributed:+;dorsal:-;round:0	labiodental:0;anterior:-;distributed:-;dorsal:-;round:0	labiodental:0;anterior:+;distributed:-;dorsal:-,+;round:0	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	t̪s̪	ʈʂ	tsʲ	3/3	1.0
	1/1	1/1	1/1
	1.0	1.0	1.0
