p	t̪θ	t	tɬ	ts	t̠ʃ	tx	k	kx	kʷ	kxʷ	11/11	1.0
	ð			z		-		ɣ		ɣʷ	4/10	0.31247905707893725
	t̪θʼ	tʼ	tɬʼ	tsʼ	t̠ʃʼ		kʼ		kʷʼ		7/11	0.8478806974495647
	t̪θʰ		tɬʰ	tsʰ	t̠ʃʰ						4/11	0.2253202200984622
	θ			s	ʃ	-		x		xʷ	5/10	0.4221084751813734
1/5	5/5	2/5	3/5	5/5	4/5	1/3	2/5	3/5	2/5	3/5
0.6296112730068943	1.0	0.8870826840964624	0.9996833778291915	1.0	0.9233925943837056	0.6071689307186715	0.5764480501578026	0.9753877497570269	0.5790004638212964	0.9616655691382788
