b	d̪	ɖ	ɟʝ	ɡ	5/5	1.0
	d̪̤				1/5	0.3141931637458527
v	z̪	ʐ			3/5	0.7560482494718651
p	t̪	ʈ	cç	k	5/5	1.0
f	s̪	ʂ			3/5	0.7962910832372609
pʰ	t̪ʰ	ʈʰ	cçʰ	kʰ	5/5	1.0
5/6	6/6	5/6	3/6	3/6
0.9952467254165606	1.0	0.9947416660929987	0.8312485742666155	0.8125686973619158
