p	t	t̠ʃ	ts	k	5/5	1.0
			ʂ		1/5	0.35563804296870266
1/2	1/2	1/2	2/2	1/2
0.6996354507459577	0.8562298606560238	0.5188055224295945	1.0	0.752767524145593
