	labial:+;coronal:-;anterior:0;high:0;low:0;front:0;back:0	labial:-;coronal:+;anterior:+;high:0;low:0;front:0;back:0	labial:-;coronal:+;anterior:-;high:0;low:0;front:0;back:0	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	s	ʂ	3/3	1.0
	1/1	1/1	1/1
	1.0	1.0	1.0
