b	d̪|d	ɡ	3/3	1.0
b̤	d̪̤|d̤	ɡ̤	3/3	1.0
p	t̪|t	k	3/3	1.0
pʰ	t̪ʰ|tʰ	kʰ	3/3	1.0
4/4	4/4	4/4
1.0	1.0	1.0
