p		t̪|t	t̠ʃ	k	kʷ	q	qʷ	7/8	0.9939916546767708
	ɬ̪|ɬ		ʃ	x	xʷ	χ	χʷ	6/8	0.77433583165541
pˀ	t̪ɬ̪ˀ|tɬˀ		t̠ʃˀ	kˀ	kʷˀ	qˀ	qʷˀ	7/8	0.7912978525351111
2/3	2/3	1/3	3/3	3/3	3/3	3/3	3/3
0.8428148468284339	0.7455333531614762	0.8768966910808454	1.0	1.0	1.0	1.0	1.0
