p	t̪|t	k	kʷ	q	qʷ	6/6	1.0
pˀ		kˀ	kʷˀ	qˀ	qʷˀ	5/6	0.9639357975306053
2/2	1/2	2/2	2/2	2/2	2/2
1.0	0.8835171856412255	1.0	1.0	1.0	1.0
