p	t	ts	t̠ʃ	k	kʷ	6/6	1.0
		s				1/6	0.3423508740592943
1/2	1/2	2/2	1/2	1/2	1/2
0.7012860405677015	0.8562298606560238	1.0	0.5188055224295945	0.752767524145593	0.6200057528246669
