β							1/7	0.2833547730487302
	ɬ̻	s̪	ɬ	s	x	xʷ	6/7	0.8168425884935637
1/2	1/2	1/2	1/2	1/2	1/2	1/2
0.3398854072137312	0.9924450692373395	0.7914483427585183	0.9007509499294085	0.7881881232422232	0.7044347480298516	0.8258323940163383
