p		t		t̪	t̠ʃ	k	kʷ	q	7/9	0.9939410454198498
β									1/9	0.2666766891927895
	ɬ̻		ɬ	s	s̪	x	xʷ		6/9	0.7648835350091782
2/3	1/3	1/3	1/3	2/3	2/3	2/3	2/3	1/3
0.7383515383118822	0.9117168167055303	0.9995834399920466	0.733672977471822	0.8672607033873824	0.8738725976812755	0.9238858559377155	0.9214894168156873	0.42487187690608075
