	labial:+;labiodental:+;coronal:-;high:0;low:0;front:0;back:0;round:-	labial:-;labiodental:0;coronal:+;high:0;low:0;front:0;back:0;round:0	labial:-,+;labiodental:-;coronal:+;high:0;low:0;front:0;back:0;round:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	s	sʷ	3/3	1.0
	1/1	1/1	1/1
	1.0	1.0	1.0
