b	d		dʷ	ɡb	ɡ		5/7	0.9747617942018306
ɓ				-		ɠɓ	2/6	0.39392017777938115
p	t	ʈ			k	-	4/6	0.991171133563156
3/3	2/3	1/3	1/3	1/2	2/3	1/2
1.0	0.9712498557546734	0.8174519143642547	0.20198561324581185	0.5317990059490916	0.9881447527138928	0.7431952662721895
