b	d	d̠ʒ	ɡ	4/4	1.0
		s		1/4	0.5160654849487412
p	t		k	3/4	0.821581472393861
2/3	2/3	2/3	2/3
0.8421922259973105	0.9259297106463319	0.5514891858661318	0.8704935942677532
