b	d̪	d	d̠ʒ	ɖ	ɡ	6/6	1.0
f			s̻̠			2/6	0.644466044458946
p	t̪	t		ʈ	k	5/6	0.8407034754456982
3/3	2/3	2/3	2/3	2/3	2/3
1.0	0.7600508820497685	0.9511093298757078	0.553982750966513	0.8767081295136622	0.8704935942677532
