p	t	pʲ	kp	c//cʲ	k	cʷ	kʷ		8/9	0.9994896179871695
		-	ˀkp	ˀc	ˀk	-	-		3/6	0.24179428422452523
b	d	bʲ	ɡb	ɟ//ɟʲ	ɡ	ɟʷ	ɡʷ	-	8/8	1.0
ˀb		-	ˀɡb	-	-	-	-	ˀɡʷ	3/4	0.7333894378102946
3/4	2/4	2/2	4/4	3/3	3/3	2/2	2/2	1/3
0.9988419634332996	0.9989489275638557	1.0	1.0	1.0	1.0	1.0	1.0	0.0024142208001293668
