p	t̺	k	q	4/4	1.0
b̥	d̺̥	ɡ̊		3/4	0.913430494278054
pʰ	t̺ʰ	kʰ		3/4	0.9193156567128182
pʼ	t̺ʼ	kʼ		3/4	0.8778254651278281
4/4	4/4	4/4	1/4
1.0	1.0	1.0	0.5328830372626188
