b	d̪	d				ɡ		4/8	0.7973839080299113
		dʱ		-				1/7	0.19974126802601416
v			z		ʝ			3/8	0.6657261049041012
	-	-	z̥	-	-	x̥//ɣ̥	-	2/3	0.956073853363428
p	t̪	t	ts		c	k	q	7/8	0.9840811718716628
f			s	ʂ	ç			4/8	0.7306136660206461
pʰ	t̪ʰ	tʰ						3/8	0.4726301445249958
5/7	3/6	4/6	4/7	1/5	3/6	3/7	1/6
0.9952259674561291	0.8243906378667399	0.9409401161394978	0.8249123760628758	0.406773463199732	0.5369414363981553	0.7608147687585911	0.43224731170872144
