b	d̪	d̪z̪	d̠ʒ	bʲ	dʲ		ɟ	ɡ	8/9	0.9994943618426186
v		z̪	ʒ	vʲ		zʲ			5/9	0.6939557576906544
p	t̪	t̪s̪	t̠ʃ	pʲ	tʲ	tsʲ	c	k	9/9	1.0
f		s̪	ʃ	fʲ		sʲ		x	6/9	0.9100274418548333
4/4	2/4	4/4	4/4	4/4	2/4	3/4	2/4	3/4
1.0	0.8337086869543983	1.0	1.0	1.0	0.9072658771682904	0.9624800755893861	0.8371047217913103	0.9458984764575173
