p	t	-	k	3/3	1.0
b̥	d̥	-	ɡ̊	3/3	1.0
pf	ts	t̠ʃ	kx	4/4	1.0
f	s	ʃ	x	4/4	1.0
v̥	z̥	ʒ̊	ɣ̊	4/4	1.0
5/5	5/5	3/3	5/5
1.0	1.0	1.0	1.0
